id,year,name,country,league_name
1659,20182019,Italy Coppa Italia,Italy,Coppa Italia
2593,20192020,Italy Coppa Italia,Italy,Coppa Italia
4121,20122013,Italy Coppa Italia,Italy,Coppa Italia
4122,20112012,Italy Coppa Italia,Italy,Coppa Italia
4128,20102011,Italy Coppa Italia,Italy,Coppa Italia
4130,20092010,Italy Coppa Italia,Italy,Coppa Italia
5043,20202021,Italy Coppa Italia,Italy,Coppa Italia
6194,20212022,Italy Coppa Italia,Italy,Coppa Italia
1043,20172018,Spain Copa del Rey,Spain,Copa del Rey
1044,20162017,Spain Copa del Rey,Spain,Copa del Rey
1045,20152016,Spain Copa del Rey,Spain,Copa del Rey
1046,20142015,Spain Copa del Rey,Spain,Copa del Rey
1052,20132014,Spain Copa del Rey,Spain,Copa del Rey
1732,20182019,Spain Copa del Rey,Spain,Copa del Rey
3077,20192020,Spain Copa del Rey,Spain,Copa del Rey
3639,20082009,Spain Copa del Rey,Spain,Copa del Rey
3641,20092010,Spain Copa del Rey,Spain,Copa del Rey
5334,20202021,Spain Copa del Rey,Spain,Copa del Rey
6790,20212022,Spain Copa del Rey,Spain,Copa del Rey
1047,20172018,England League Cup,England,League Cup
1048,20162017,England League Cup,England,League Cup
1049,20152016,England League Cup,England,League Cup
1050,20142015,England League Cup,England,League Cup
1051,20132014,England League Cup,England,League Cup
1675,20182019,England League Cup,England,League Cup
2215,20192020,England League Cup,England,League Cup
4076,20122013,England League Cup,England,League Cup
4080,20112012,England League Cup,England,League Cup
4091,20102011,England League Cup,England,League Cup
4094,20092010,England League Cup,England,League Cup
4780,20202021,England League Cup,England,League Cup
6013,20212022,England League Cup,England,League Cup
1054,20172018,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
1055,20162017,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
1056,20152016,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
1057,20142015,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
1058,20132014,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
1634,20182019,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
2470,20192020,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
5058,20202021,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
6184,20212022,Honduras Liga Nacional de Fútbol Profesional de Honduras,Honduras,Liga Nacional de Fútbol Profesional de Honduras
1059,20172018,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
1060,20162017,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
1061,20152016,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
1062,20142015,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
1063,20132014,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
1637,20182019,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
2314,20192020,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
5056,20202021,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
5968,20212022,Guatemala Liga Nacional de Fútbol de Guatemala,Guatemala,Liga Nacional de Fútbol de Guatemala
1064,20172018,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
1065,20162017,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
1066,20152016,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
1067,20142015,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
1068,20132014,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
1635,20182019,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
2421,20192020,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
5186,20202021,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
6281,20212022,Guatemala Primera División de Ascenso,Guatemala,Primera División de Ascenso
1077,20152016,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
1078,2018,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
1079,2017,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
1080,2016,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
1831,2019,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
3680,2020,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
5481,2021,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
7029,2022,Georgia Erovnuli Liga,Georgia,Erovnuli Liga
1081,20172018,Mexico Liga Premier de México,Mexico,Liga Premier de México
1082,20162017,Mexico Liga Premier de México,Mexico,Liga Premier de México
1083,20152016,Mexico Liga Premier de México,Mexico,Liga Premier de México
1084,20142015,Mexico Liga Premier de México,Mexico,Liga Premier de México
1085,20132014,Mexico Liga Premier de México,Mexico,Liga Premier de México
1086,20172018,Romania Liga I,Romania,Liga I
1087,20162017,Romania Liga I,Romania,Liga I
1088,20152016,Romania Liga I,Romania,Liga I
1089,20142015,Romania Liga I,Romania,Liga I
1090,20132014,Romania Liga I,Romania,Liga I
1596,20182019,Romania Liga I,Romania,Liga I
2312,20192020,Romania Liga I,Romania,Liga I
4764,20202021,Romania Liga I,Romania,Liga I
6037,20212022,Romania Liga I,Romania,Liga I
1091,20172018,Romania Liga II,Romania,Liga II
1092,20162017,Romania Liga II,Romania,Liga II
1097,20152016,Romania Liga II,Romania,Liga II
1098,20142015,Romania Liga II,Romania,Liga II
1632,20182019,Romania Liga II,Romania,Liga II
2463,20192020,Romania Liga II,Romania,Liga II
4815,20202021,Romania Liga II,Romania,Liga II
6156,20212022,Romania Liga II,Romania,Liga II
1099,2018,Paraguay Division Profesional,Paraguay,Division Profesional
1100,2017,Paraguay Division Profesional,Paraguay,Division Profesional
1101,2016,Paraguay Division Profesional,Paraguay,Division Profesional
1104,2015,Paraguay Division Profesional,Paraguay,Division Profesional
1105,2014,Paraguay Division Profesional,Paraguay,Division Profesional
1843,2019,Paraguay Division Profesional,Paraguay,Division Profesional
3643,2020,Paraguay Division Profesional,Paraguay,Division Profesional
5503,2021,Paraguay Division Profesional,Paraguay,Division Profesional
6960,2022,Paraguay Division Profesional,Paraguay,Division Profesional
1106,2018,Paraguay Division Intermedia,Paraguay,Division Intermedia
1107,2017,Paraguay Division Intermedia,Paraguay,Division Intermedia
1108,2016,Paraguay Division Intermedia,Paraguay,Division Intermedia
1109,2015,Paraguay Division Intermedia,Paraguay,Division Intermedia
1110,2014,Paraguay Division Intermedia,Paraguay,Division Intermedia
1880,2019,Paraguay Division Intermedia,Paraguay,Division Intermedia
4883,2020,Paraguay Division Intermedia,Paraguay,Division Intermedia
5761,2021,Paraguay Division Intermedia,Paraguay,Division Intermedia
6963,2022,Paraguay Division Intermedia,Paraguay,Division Intermedia
1130,20162017,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
1131,20172018,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
1132,20152016,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
1133,20142015,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
1134,20132014,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
1633,20182019,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
2271,20192020,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
4773,20202021,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
5971,20212022,Montenegro Montenegrin First League,Montenegro,Montenegrin First League
1135,20172018,Germany Regionalliga,Germany,Regionalliga
1136,20162017,Germany Regionalliga,Germany,Regionalliga
1137,20152016,Germany Regionalliga,Germany,Regionalliga
1138,20142015,Germany Regionalliga,Germany,Regionalliga
1151,20132014,Germany Regionalliga,Germany,Regionalliga
1565,20182019,Germany Regionalliga,Germany,Regionalliga
2280,20192020,Germany Regionalliga,Germany,Regionalliga
4233,20122013,Germany Regionalliga,Germany,Regionalliga
4692,20202021,Germany Regionalliga,Germany,Regionalliga
1140,2017,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
1141,2016,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
1142,2015,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
1143,2014,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
1896,2019,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
1988,2018,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
3688,2020,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
5617,2021,Kazakhstan Kazakhstan Premier League,Kazakhstan,Kazakhstan Premier League
1144,2018,Kazakhstan First Division,Kazakhstan,First Division
1145,2017,Kazakhstan First Division,Kazakhstan,First Division
1146,2016,Kazakhstan First Division,Kazakhstan,First Division
1147,2015,Kazakhstan First Division,Kazakhstan,First Division
1148,2014,Kazakhstan First Division,Kazakhstan,First Division
1955,2019,Kazakhstan First Division,Kazakhstan,First Division
5141,2020,Kazakhstan First Division,Kazakhstan,First Division
5750,2021,Kazakhstan First Division,Kazakhstan,First Division
1152,2018,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
1153,2017,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
1154,2016,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
1155,2015,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
1165,2014,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
1906,2019,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
4385,2020,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
5519,2021,Faroe Islands Faroe Islands Premier League,Faroe Islands,Faroe Islands Premier League
1157,2018,Faroe Islands 1. Deild,Faroe Islands,1. Deild
1158,2017,Faroe Islands 1. Deild,Faroe Islands,1. Deild
1159,2016,Faroe Islands 1. Deild,Faroe Islands,1. Deild
1160,2015,Faroe Islands 1. Deild,Faroe Islands,1. Deild
1161,2014,Faroe Islands 1. Deild,Faroe Islands,1. Deild
1907,2019,Faroe Islands 1. Deild,Faroe Islands,1. Deild
4387,2020,Faroe Islands 1. Deild,Faroe Islands,1. Deild
5593,2021,Faroe Islands 1. Deild,Faroe Islands,1. Deild
1162,2018,Faroe Islands 2. Deild,Faroe Islands,2. Deild
1163,2017,Faroe Islands 2. Deild,Faroe Islands,2. Deild
1164,2016,Faroe Islands 2. Deild,Faroe Islands,2. Deild
1166,2015,Faroe Islands 2. Deild,Faroe Islands,2. Deild
1167,2014,Faroe Islands 2. Deild,Faroe Islands,2. Deild
1908,2019,Faroe Islands 2. Deild,Faroe Islands,2. Deild
4767,2020,Faroe Islands 2. Deild,Faroe Islands,2. Deild
5596,2021,Faroe Islands 2. Deild,Faroe Islands,2. Deild
1168,20172018,FYR Macedonia First Football League,FYR Macedonia,First Football League
1173,20162017,FYR Macedonia First Football League,FYR Macedonia,First Football League
1174,20152016,FYR Macedonia First Football League,FYR Macedonia,First Football League
1175,20142015,FYR Macedonia First Football League,FYR Macedonia,First Football League
1176,20132014,FYR Macedonia First Football League,FYR Macedonia,First Football League
1714,20182019,FYR Macedonia First Football League,FYR Macedonia,First Football League
2585,20192020,FYR Macedonia First Football League,FYR Macedonia,First Football League
4594,20202021,FYR Macedonia First Football League,FYR Macedonia,First Football League
6219,20212022,FYR Macedonia First Football League,FYR Macedonia,First Football League
1169,2018,Japan J-League Cup,Japan,J-League Cup
1170,2017,Japan J-League Cup,Japan,J-League Cup
1877,2019,Japan J-League Cup,Japan,J-League Cup
3752,2020,Japan J-League Cup,Japan,J-League Cup
5509,2021,Japan J-League Cup,Japan,J-League Cup
7047,2022,Japan J-League Cup,Japan,J-League Cup
1177,2018,Sweden U19 League,Sweden,U19 League
1184,2017,Sweden U19 League,Sweden,U19 League
1185,2016,Sweden U19 League,Sweden,U19 League
1186,2015,Sweden U19 League,Sweden,U19 League
1187,2014,Sweden U19 League,Sweden,U19 League
1924,2019,Sweden U19 League,Sweden,U19 League
3835,2020,Sweden U19 League,Sweden,U19 League
5507,2021,Sweden U19 League,Sweden,U19 League
1179,20172018,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
1180,20162017,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
1181,20152016,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
1182,20142015,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
1183,20132014,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
1729,20182019,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
2664,20192020,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
4770,20202021,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
6462,20212022,FYR Macedonia Second Football League,FYR Macedonia,Second Football League
1188,2018,South America Copa Libertadores,South America,Copa Libertadores
1189,2017,South America Copa Libertadores,South America,Copa Libertadores
1190,2016,South America Copa Libertadores,South America,Copa Libertadores
1904,2019,South America Copa Libertadores,South America,Copa Libertadores
3852,2020,South America Copa Libertadores,South America,Copa Libertadores
5640,2021,South America Copa Libertadores,South America,Copa Libertadores
6957,2022,South America Copa Libertadores,South America,Copa Libertadores
1193,20172018,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
1194,20162017,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
1195,20152016,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
1196,20142015,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
1197,20132014,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
3856,20192020,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
3859,20182019,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
4884,20202021,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
6095,20212022,Kosovo Superleague of Kosovo,Kosovo,Superleague of Kosovo
1212,2018,Latvia 1. Liga,Latvia,1. Liga
1213,2017,Latvia 1. Liga,Latvia,1. Liga
1214,2016,Latvia 1. Liga,Latvia,1. Liga
1215,2015,Latvia 1. Liga,Latvia,1. Liga
1216,2014,Latvia 1. Liga,Latvia,1. Liga
1943,2019,Latvia 1. Liga,Latvia,1. Liga
4582,2020,Latvia 1. Liga,Latvia,1. Liga
6029,2021,Latvia 1. Liga,Latvia,1. Liga
1217,20172018,France Coupe de France,France,Coupe de France
